"검색조건 - 사고년도:2018~2020; 사고지역:서울특별시 :: 전체 :: ; 사고내용:사망사고, 중상사고, 경상사고, 부상신고; 음주운전 사고",,,,,,,,,,,,,,,,,,,,,
사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2018032900100502,2018년 3월 29일 20시,목요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,승용,남,34세,경상
2018032900100540,2018년 3월 29일 21시,목요일,서울특별시 동대문구 용두동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,이륜,남,34세,중상
2018032900100543,2018년 3월 29일 21시,목요일,서울특별시 구로구 고척동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,48세,중상,건설기계,남,45세,경상
2018032900100575,2018년 3월 29일 22시,목요일,서울특별시 중랑구 상봉동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,화물,남,51세,경상
2018032900100604,2018년 3월 29일 23시,목요일,서울특별시 서대문구 연희동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,40세,상해없음,승용,남,63세,경상
2018033000100004,2018년 3월 30일 00시,금요일,서울특별시 구로구 구로동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,30세,경상,,,,
2018033000100005,2018년 3월 30일 00시,금요일,서울특별시 노원구 공릉동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,승용,남,56세,상해없음
2018033000100544,2018년 3월 30일 20시,금요일,서울특별시 구로구 오류동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,53세,상해없음,승용,남,45세,경상
2018033000100580,2018년 3월 30일 21시,금요일,서울특별시 양천구 신월동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41세,상해없음,승용,남,57세,경상
2018033000100632,2018년 3월 30일 23시,금요일,서울특별시 서초구 양재동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,63세,경상
2018033000100634,2018년 3월 30일 23시,금요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,남,54세,경상
2018033100100028,2018년 3월 31일 01시,토요일,서울특별시 종로구 수송동,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,44세,부상신고,,,,
2018033100100033,2018년 3월 31일 01시,토요일,서울특별시 성동구 성수동1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,승용,남,29세,경상
2018033100100046,2018년 3월 31일 02시,토요일,서울특별시 영등포구 대림동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,47세,경상
2018033100100053,2018년 3월 31일 03시,토요일,서울특별시 중구 신당동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,승용,남,57세,경상
2018033100100084,2018년 3월 31일 06시,토요일,서울특별시 성북구 하월곡동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,37세,상해없음,화물,남,56세,경상
2018033100100179,2018년 3월 31일 11시,토요일,서울특별시 동작구 대방동,중상사고,0,3,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,54세,경상,승용,남,43세,중상
2018033100100438,2018년 3월 31일 18시,토요일,서울특별시 구로구 고척동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,승용,남,37세,중상
2018033100100531,2018년 3월 31일 21시,토요일,서울특별시 강남구 논현동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,여,39세,경상
2018033100100563,2018년 3월 31일 22시,토요일,서울특별시 구로구 구로동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,이륜,남,39세,경상
2018040100100022,2018년 4월 1일 01시,일요일,서울특별시 동작구 상도동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,33세,상해없음,승용,남,69세,경상
2018040100100043,2018년 4월 1일 02시,일요일,서울특별시 서대문구 홍은동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,23세,상해없음,승용,남,66세,경상
2018040100100069,2018년 4월 1일 04시,일요일,서울특별시 송파구 풍납동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,여,47세,경상
2018040100100081,2018년 4월 1일 05시,일요일,서울특별시 영등포구 당산동2가,경상사고,0,0,2,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,57세,경상
2018040100100101,2018년 4월 1일 07시,일요일,서울특별시 송파구 문정동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,승용,남,58세,중상
2018040100100107,2018년 4월 1일 08시,일요일,서울특별시 강북구 미아동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,단일로 - 기타,이륜,남,20세 이하,기타불명,이륜,남,34세,중상
2018040100100126,2018년 4월 1일 10시,일요일,서울특별시 용산구 한남동,경상사고,0,0,2,2,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,36세,기타불명,승용,남,52세,상해없음
2018040100100159,2018년 4월 1일 11시,일요일,서울특별시 마포구 서교동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,승용,남,29세,경상
2018040100100418,2018년 4월 1일 21시,일요일,서울특별시 서대문구 홍제동,경상사고,0,0,2,0,차대차 - 정면충돌,차로위반,건조,흐림,교차로 - 교차로부근,승용,여,50세,상해없음,승용,남,31세,경상
2018040100100442,2018년 4월 1일 22시,일요일,서울특별시 성동구 성수동1가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,46세,상해없음,화물,남,29세,경상
2018040200100016,2018년 4월 2일 01시,월요일,서울특별시 강남구 도곡동,경상사고,0,0,2,0,차대차 - 측면충돌,중앙선침범,건조,기타,교차로 - 교차로횡단보도내,승용,남,26세,상해없음,승용,남,48세,경상
2018040200100023,2018년 4월 2일 02시,월요일,서울특별시 성동구 성수동1가,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,32세,상해없음,승용,남,55세,중상
2018040200100024,2018년 4월 2일 02시,월요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 기타,신호위반,기타,기타,교차로 - 교차로안,승용,남,26세,상해없음,승합,남,46세,경상
2018040200100472,2018년 4월 2일 19시,월요일,서울특별시 동작구 노량진동,경상사고,0,0,5,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,36세,경상
2018040200100546,2018년 4월 2일 21시,월요일,서울특별시 중구 남대문로1가,경상사고,0,0,1,3,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,35세,상해없음,승용,여,33세,부상신고
2018040200100575,2018년 4월 2일 22시,월요일,서울특별시 동작구 본동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,남,48세,경상
2018040200100578,2018년 4월 2일 22시,월요일,서울특별시 송파구 가락동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,63세,경상
2018040200100580,2018년 4월 2일 22시,월요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,38세,상해없음,승용,여,47세,경상
2018040200100599,2018년 4월 2일 23시,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,이륜,남,35세,경상
2018040300100002,2018년 4월 3일 00시,화요일,서울특별시 동작구 상도동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,28세,상해없음,승용,남,48세,상해없음
2018040300100018,2018년 4월 3일 01시,화요일,서울특별시 영등포구 영등포동2가,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,39세,경상
2018040300100031,2018년 4월 3일 03시,화요일,서울특별시 강남구 신사동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,52세,경상
2018040300100055,2018년 4월 3일 06시,화요일,서울특별시 서초구 양재동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,26세,상해없음,승용,여,53세,중상
2018040300100302,2018년 4월 3일 14시,화요일,서울특별시 중구 봉래동2가,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,이륜,남,23세,상해없음,승용,남,40세,경상
2018040300100451,2018년 4월 3일 18시,화요일,서울특별시 서대문구 홍제동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 터널,승용,남,50세,상해없음,승용,남,33세,경상
2018040300100593,2018년 4월 3일 22시,화요일,서울특별시 영등포구 영등포동7가,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,흐림,교차로 - 교차로안,승용,여,26세,상해없음,승용,남,57세,중상
2018040300100621,2018년 4월 3일 23시,화요일,서울특별시 서대문구 창천동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,50세,상해없음,승용,남,29세,경상
2018040300100625,2018년 4월 3일 23시,화요일,서울특별시 성북구 하월곡동,중상사고,0,1,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 고가도로위,승용,남,29세,상해없음,승용,여,29세,경상
2018040400100017,2018년 4월 4일 01시,수요일,서울특별시 영등포구 여의도동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,여,34세,상해없음,승용,남,21세,경상
2018040400100018,2018년 4월 4일 01시,수요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,기타,비,교차로 - 교차로안,승용,남,26세,상해없음,승용,남,59세,경상
2018040400100031,2018년 4월 4일 02시,수요일,서울특별시 강북구 수유동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,33세,상해없음,보행자,남,51세,중상
2018040400100045,2018년 4월 4일 03시,수요일,서울특별시 동대문구 전농동,중상사고,0,1,0,1,차량단독 - 공작물충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,26세,부상신고,,,,
2018040400100046,2018년 4월 4일 03시,수요일,서울특별시 송파구 장지동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,38세,기타불명,화물,남,42세,중상
2018040400100054,2018년 4월 4일 04시,수요일,서울특별시 강남구 압구정동,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,35세,중상,승합,남,54세,경상
2018040400100248,2018년 4월 4일 12시,수요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,화물,남,50세,경상
2018040500100003,2018년 4월 5일 00시,목요일,서울특별시 영등포구 영등포동7가,경상사고,0,0,5,0,차대차 - 정면충돌,중앙선침범,젖음/습기,비,교차로 - 교차로부근,승용,남,40세,상해없음,승용,여,52세,경상
2018040500100038,2018년 4월 5일 04시,목요일,서울특별시 양천구 신정동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,41세,상해없음,승용,남,63세,중상
2018040500100065,2018년 4월 5일 07시,목요일,서울특별시 동작구 본동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 교량,화물,남,34세,상해없음,승용,남,32세,부상신고
2018040500100088,2018년 4월 5일 08시,목요일,서울특별시 강남구 삼성동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,28세,상해없음,승용,남,40세,중상
2018040500100500,2018년 4월 5일 20시,목요일,서울특별시 강동구 명일동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,여,36세,상해없음,승용,여,50세,부상신고
2018040500100607,2018년 4월 5일 22시,목요일,서울특별시 강북구 미아동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,30세,경상,,,,
2018040500100639,2018년 4월 5일 23시,목요일,서울특별시 종로구 관철동,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,39세,경상,승용,남,57세,부상신고
2018040500100647,2018년 4월 5일 23시,목요일,서울특별시 중랑구 중화동,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,28세,상해없음,승용,남,33세,경상
2018040600100004,2018년 4월 6일 00시,금요일,서울특별시 서초구 잠원동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,45세,상해없음,승용,남,46세,중상
2018040600100006,2018년 4월 6일 00시,금요일,서울특별시 강남구 대치동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,맑음,교차로 - 교차로부근,승용,남,41세,상해없음,승용,남,26세,중상
2018040600100028,2018년 4월 6일 01시,금요일,서울특별시 마포구 노고산동,중상사고,0,1,1,0,차량단독 - 공작물충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,45세,경상,,,,
2018040600100053,2018년 4월 6일 02시,금요일,서울특별시 성북구 동소문동5가,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,32세,상해없음,승용,남,62세,경상
2018040600100057,2018년 4월 6일 02시,금요일,서울특별시 강서구 방화동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,승용,남,31세,상해없음,승용,남,56세,경상
2018040600100058,2018년 4월 6일 02시,금요일,서울특별시 서초구 잠원동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,35세,상해없음,화물,남,33세,경상
2018040600100086,2018년 4월 6일 04시,금요일,서울특별시 금천구 가산동,중상사고,0,1,0,0,차량단독 - 전도전복 - 전도,기타,젖음/습기,비,단일로 - 기타,승용,남,63세,중상,미분류,미분류,미분류,미분류
2018040600100241,2018년 4월 6일 11시,금요일,서울특별시 서초구 양재동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,55세,경상
2018040600100480,2018년 4월 6일 19시,금요일,서울특별시 서대문구 대현동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,원동기,남,53세,경상,화물,남,31세,상해없음
2018040600100596,2018년 4월 6일 22시,금요일,서울특별시 금천구 가산동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,47세,경상
2018040600100621,2018년 4월 6일 23시,금요일,서울특별시 영등포구 문래동1가,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,여,34세,경상
2018040600100622,2018년 4월 6일 23시,금요일,서울특별시 강동구 천호동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,30세,중상
2018040700100002,2018년 4월 7일 00시,토요일,서울특별시 성동구 마장동,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,기타,맑음,교차로 - 교차로안,승용,남,53세,상해없음,승용,남,43세,중상
2018040700100005,2018년 4월 7일 00시,토요일,서울특별시 노원구 공릉동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,51세,상해없음,승용,남,33세,경상
2018040700100025,2018년 4월 7일 01시,토요일,서울특별시 용산구 한강로2가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,승용,남,40세,상해없음,승용,남,54세,경상
2018040700100047,2018년 4월 7일 02시,토요일,서울특별시 서대문구 충정로3가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,38세,상해없음,승용,남,61세,경상
2018040700100049,2018년 4월 7일 02시,토요일,서울특별시 영등포구 양평동1가,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,승용,남,61세,경상
2018040700100050,2018년 4월 7일 02시,토요일,서울특별시 강남구 역삼동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,승용,남,38세,경상
2018040700100052,2018년 4월 7일 02시,토요일,서울특별시 송파구 석촌동,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,29세,기타불명,승용,남,45세,경상
2018040700100053,2018년 4월 7일 02시,토요일,서울특별시 노원구 공릉동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,42세,상해없음,승용,남,43세,부상신고
2018040700100080,2018년 4월 7일 04시,토요일,서울특별시 양천구 신월동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,승용,남,56세,경상
2018040700100081,2018년 4월 7일 04시,토요일,서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,승용,남,40세,상해없음,승용,남,63세,중상
2018040700100086,2018년 4월 7일 05시,토요일,서울특별시 종로구 경운동,중상사고,0,2,0,0,차대차 - 정면충돌,중앙선침범,건조,흐림,단일로 - 기타,승용,남,39세,상해없음,승용,남,52세,중상
2018040700100100,2018년 4월 7일 06시,토요일,서울특별시 종로구 신영동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,남,65세,경상
2018040700100123,2018년 4월 7일 08시,토요일,서울특별시 노원구 공릉동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,33세,경상
2018040700100304,2018년 4월 7일 14시,토요일,서울특별시 송파구 신천동,중상사고,0,1,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,32세,경상
2018040700100478,2018년 4월 7일 18시,토요일,서울특별시 강동구 암사동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,화물,남,25세,상해없음,승용,남,26세,중상
2018040700100594,2018년 4월 7일 21시,토요일,서울특별시 서대문구 창천동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,남,55세,경상
2018040700100623,2018년 4월 7일 22시,토요일,서울특별시 강서구 방화동,중상사고,0,2,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,여,34세,중상,승합,남,46세,중상
2018040700100652,2018년 4월 7일 23시,토요일,서울특별시 영등포구 신길동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,승용,남,63세,중상
2018040700100654,2018년 4월 7일 23시,토요일,서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,29세,경상
2018040700100655,2018년 4월 7일 23시,토요일,서울특별시 강남구 논현동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,35세,상해없음,승용,남,34세,경상
2018040700100657,2018년 4월 7일 23시,토요일,서울특별시 구로구 구로동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,33세,경상,,,,
2018040800100001,2018년 4월 8일 00시,일요일,서울특별시 강북구 수유동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,30세,상해없음,승용,남,69세,상해없음
2018040800100020,2018년 4월 8일 01시,일요일,서울특별시 강북구 수유동,중상사고,0,1,4,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,23세,경상,승합,남,39세,경상
2018040800100024,2018년 4월 8일 01시,일요일,서울특별시 송파구 방이동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,26세,상해없음,보행자,남,33세,경상
2018040800100045,2018년 4월 8일 02시,일요일,서울특별시 마포구 신공덕동,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,남,69세,경상
2018040800100046,2018년 4월 8일 02시,일요일,서울특별시 금천구 독산동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,이륜,여,55세,경상,,,,
2018040800100085,2018년 4월 8일 06시,일요일,서울특별시 서대문구 홍제동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승합,남,26세,경상
2018040800100088,2018년 4월 8일 06시,일요일,서울특별시 성북구 하월곡동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,특수,남,39세,상해없음
2018040800100093,2018년 4월 8일 07시,일요일,서울특별시 종로구 평창동,중상사고,0,2,0,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,32세,기타불명,승용,여,45세,중상
2018040800100398,2018년 4월 8일 19시,일요일,서울특별시 동대문구 용두동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,48세,상해없음,승용,남,64세,경상
2018040800100400,2018년 4월 8일 19시,일요일,서울특별시 강서구 가양동,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,48세,상해없음,승용,남,25세,경상
2018040800100434,2018년 4월 8일 20시,일요일,서울특별시 강남구 신사동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,승용,남,35세,상해없음,승용,남,58세,경상
2018040800100487,2018년 4월 8일 23시,일요일,서울특별시 관악구 봉천동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,승용,남,46세,상해없음,승용,여,32세,경상
2018040800100488,2018년 4월 8일 23시,일요일,서울특별시 강남구 일원동,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,화물,남,59세,경상
2018040900100002,2018년 4월 9일 00시,월요일,서울특별시 구로구 개봉동,경상사고,0,0,2,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 교량,승용,남,34세,상해없음,승용,남,65세,경상
2018040900100015,2018년 4월 9일 01시,월요일,서울특별시 서대문구 북가좌동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,화물,남,55세,경상
2018040900100045,2018년 4월 9일 06시,월요일,서울특별시 동대문구 장안동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,28세,상해없음,이륜,남,39세,중상
2018040900100598,2018년 4월 9일 21시,월요일,서울특별시 은평구 수색동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,승용,남,51세,중상
2018040900100648,2018년 4월 9일 23시,월요일,서울특별시 종로구 종로3가,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,32세,경상
2018041000100046,2018년 4월 10일 05시,화요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,35세,상해없음,승용,남,55세,경상
2018041000100073,2018년 4월 10일 07시,화요일,서울특별시 서대문구 연희동,중상사고,0,1,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,여,37세,중상
2018041000100478,2018년 4월 10일 19시,화요일,서울특별시 영등포구 대림동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,이륜,남,33세,중상
2018041000100593,2018년 4월 10일 22시,화요일,서울특별시 용산구 한남동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,33세,상해없음,승용,남,67세,기타불명
2018041000100594,2018년 4월 10일 22시,화요일,서울특별시 강남구 청담동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,31세,상해없음,보행자,남,29세,중상
2018041000100596,2018년 4월 10일 22시,화요일,서울특별시 송파구 삼전동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,승용,남,34세,경상
2018041000100601,2018년 4월 10일 22시,화요일,서울특별시 강남구 역삼동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,화물,남,29세,상해없음,승용,여,52세,중상
2018041100100093,2018년 4월 11일 08시,수요일,서울특별시 송파구 잠실동,경상사고,0,0,1,2,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,승용,남,50세,부상신고
2018041100100393,2018년 4월 11일 17시,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,여,63세,경상
